setor_nome,ano,markup_medio,markup_se,markup_std,ci_lower,ci_upper,n_obs,market_power
"Indústria química e petroquímica",2011,0.918237495898451,0.0380390302427353,0.170115714841853,0.84368099662269,0.992793995174212,20,0
"Indústria química e petroquímica",2012,0.997430969566857,0.0907171150444887,0.39542673692848,0.819625424079659,1.17523651505406,19,0
"Indústria química e petroquímica",2013,0.975831216412738,0.0542525748369384,0.242624890579578,0.869496169732339,1.08216626309314,20,0
"Indústria química e petroquímica",2014,1.12335023491316,0.0772392616900441,0.386196308450221,0.97196128200067,1.27473918782564,25,0
"Indústria química e petroquímica",2015,1.31119497019312,0.108284673441521,0.562663668245157,1.09895701024774,1.52343293013851,27,1
"Indústria química e petroquímica",2016,1.37242855791126,0.0978204335995565,0.479220297473433,1.18070050805613,1.56415660776639,24,1
"Indústria química e petroquímica",2017,1.32032427398148,0.102742921180484,0.543664436831744,1.11894814846773,1.52170039949523,28,1
"Indústria química e petroquímica",2018,1.54855380991022,0.167554609088702,0.917734390118423,1.22014677609637,1.87696084372408,30,1
"Indústria química e petroquímica",2019,1.19209130777708,0.0875125397572118,0.487249200160949,1.02056672985294,1.36361588570121,31,1
"Indústria química e petroquímica",2020,1.25499409985996,0.0664200338059157,0.420077178184151,1.12481083360037,1.38517736611956,40,1
"Indústria química e petroquímica",2021,1.48372467685618,0.0854668928227319,0.540540091714661,1.31620956692362,1.65123978678873,40,1
"Indústria química e petroquímica",2022,1.46189588147798,0.180014284205249,1.13851029890692,1.1090678844357,1.81472387852027,40,1
"Indústria química e petroquímica",2023,1.38674364041413,0.159768332420896,1.01046365683391,1.07359770886918,1.69988957195909,40,1
"Indústria química e petroquímica",2024,1.20036948258789,0.108399559236129,0.593728838172452,0.987906346485082,1.41283261869071,30,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1989,1.54201133270175,0.224480100340539,0.549861703243089,1.10203033603429,1.9819923293692,6,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1990,1.82302145150777,0.18946411575789,0.535885444175669,1.45167178462231,2.19437111839324,8,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1991,2.07713100568465,0.256446131175748,0.678492687775677,1.57449658858018,2.57976542278911,7,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1992,3.25593946989799,0.952405759068953,2.51982878572215,1.38922418212284,5.12265475767313,7,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1993,2.69756851911391,0.81341426454378,2.15209185685535,1.1032765606081,4.29186047761972,7,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1994,1.56270060996874,0.367106225936112,1.0383332071009,0.843172407133964,2.28222881280352,8,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1995,1.5733100377681,0.256650156636098,0.725916264599897,1.07027573076134,2.07634434477485,8,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1996,1.28829023264778,0.155789779938751,0.467369339816252,0.982942263967828,1.59363820132773,9,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1997,1.30449172330691,0.151422566618671,0.502211838266726,1.00770349273432,1.60127995387951,11,1
"Madeira, celulose, papel, artigos de borracha e material plástico",1998,1.11351798035939,0.109413892127795,0.379020840438404,0.899066751788907,1.32796920892987,12,0
"Madeira, celulose, papel, artigos de borracha e material plástico",1999,1.44390530688965,0.15345266013678,0.594319597140976,1.14313809302156,1.74467252075774,15,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2000,1.4671222287715,0.195492922710709,0.75714083395999,1.08395610025851,1.85028835728449,15,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2001,1.68586725330333,0.295966106852952,1.14627180288333,1.10577368387155,2.26596082273512,15,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2002,1.41094928575336,0.123147062644949,0.492588250579796,1.16958104296926,1.65231752853746,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2003,1.47547347435188,0.151367080720101,0.605468322880403,1.17879399614048,1.77215295256328,16,1
"Madeira, celulose, papel, artigos de borracha e material plástico",2004,1.49299349081525,0.21932546640726,0.904302064384991,1.06311557665703,1.92287140497348,17,1
