empresa;cnpj;setor_naics3;subsetor_bovespa;data;ano;trimestre;variable_input;capital;receita;setor_ipa;fonte_mapeamento;peso_ipa;variable_input_nominal;capital_nominal;receita_nominal;setor_ipa_7d;nome_setor
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2000-06-30 00:00:00;2000;2;27214,48683;220424,3596;26875,29966;202223300;exceção;0,003461;27039;219003;26702;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2000-09-30 00:00:00;2000;3;40825,62474;232615,1898;40263,08871;202223300;exceção;0,003461;40569;231153;40010;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2000-12-31 00:00:00;2000;4;55164,88061;174955,6186;54941,48805;202223300;exceção;0,003461;54821;173865;54599;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2001-03-31 00:00:00;2001;1;14736,03537;226858,4723;15292,4729;202223300;exceção;0,003461;14645;225457;15198;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2001-06-30 00:00:00;2001;2;28467,92396;225299,5469;28823,08131;202223300;exceção;0,003461;28295;223931;28648;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2001-09-30 00:00:00;2001;3;41877,22229;235221,4814;41548,25667;202223300;exceção;0,003461;41627;233816;41300;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2001-12-31 00:00:00;2001;4;55447,77742;213303,0861;54152,14169;202223300;exceção;0,003461;55121;212046;53833;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2002-03-31 00:00:00;2002;1;16131,8045;220890,1425;15183,22985;202223300;exceção;0,003461;16037;219592;15094;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2002-06-30 00:00:00;2002;2;32189,27686;218537,8726;29362,00348;202223300;exceção;0,003461;32004;217280;29193;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2002-09-30 00:00:00;2002;3;49915,32304;216433,806;46012,79748;202223300;exceção;0,003461;49640;215240;45759;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2002-12-31 00:00:00;2002;4;71721,83035;216383,6877;66669,12857;202223300;exceção;0,003461;71357;215283;66330;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2003-03-31 00:00:00;2003;1;18947,87564;232797,0872;18720,76242;202223300;exceção;0,003461;18855;231656;18629;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2003-06-30 00:00:00;2003;2;45683,43296;204141,3716;45051,31365;202223300;exceção;0,003461;45458;203134;44829;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2003-09-30 00:00:00;2003;3;81912,08383;196862,5372;81149,35844;202223300;exceção;0,003461;81512;195901;80753;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2003-12-31 00:00:00;2003;4;114329,4565;186936,3033;114724,3647;202223300;exceção;0,003461;113777;186033;114170;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2004-03-31 00:00:00;2004;1;38034,11479;192636,2504;40824,32816;202223300;exceção;0,003461;37854;191724;40631;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2004-06-30 00:00:00;2004;2;74851,48669;190837,2845;78171,76751;202223300;exceção;0,003461;74507;189959;77812;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2004-09-30 00:00:00;2004;3;112398,0028;199041,0598;119728,0016;202223300;exceção;0,003461;111892;198145;119189;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2004-12-31 00:00:00;2004;4;152241,5812;172988,6476;163502,5524;202223300;exceção;0,003461;151566;172221;162777;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2005-03-31 00:00:00;2005;1;43431,16028;175779,6388;46939,5214;202223300;exceção;0,003461;43241;175010;46734;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2005-06-30 00:00:00;2005;2;86574,66013;180531,6945;93225,82782;202223300;exceção;0,003461;86195;179740;92817;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2005-09-30 00:00:00;2005;3;132389,621;160834,6615;140513,6186;202223300;exceção;0,003461;131803;160122;139891;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2005-12-31 00:00:00;2005;4;180669,1538;159119,4293;190821,7809;202223300;exceção;0,003461;179875;158420;189983;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2006-03-31 00:00:00;2006;1;46745,13555;157664,8939;52519,47557;202223300;exceção;0,003461;46540;156973;52289;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2006-06-30 00:00:00;2006;2;91417,83441;158861,3367;97767,4669;202223300;exceção;0,003461;91020;158170;97342;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2006-09-30 00:00:00;2006;3;144222,5691;154888,6857;151071,1801;202223300;exceção;0,003461;143599;154219;150418;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2006-12-31 00:00:00;2006;4;199152,8511;142613,5793;206919,9961;202223300;exceção;0,003461;198303;142005;206037;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2007-03-31 00:00:00;2007;1;57673,36923;145746,5462;57387,15651;202223300;exceção;0,003461;57429;145129;57144;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2007-06-30 00:00:00;2007;2;107061,5928;144990,5797;106391,7674;202223300;exceção;0,003461;106610;144379;105943;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2007-09-30 00:00:00;2007;3;159553,9763;145332,4179;160299,0442;202223300;exceção;0,003461;158897;144734;159639;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2007-12-31 00:00:00;2007;4;224129,7536;150372,3176;230940,0322;202223300;exceção;0,003461;223232;149770;230015;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2008-03-31 00:00:00;2008;1;62778,00095;160745,4553;73696,96176;202223300;exceção;0,003461;62531;160113;73407;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2008-06-30 00:00:00;2008;2;128535,2697;165164,2732;151178,5807;202223300;exceção;0,003461;128051;164542;150609;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2008-09-30 00:00:00;2008;3;196874,3067;174200,7382;229749,927;202223300;exceção;0,003461;196140;173551;228893;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2008-12-31 00:00:00;2008;4;270741,1926;192339,6871;314341,7482;202223300;exceção;0,003461;269738;191627;313177;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2009-03-31 00:00:00;2009;1;73164,50379;195566,0657;78840,72265;202223300;exceção;0,003461;72891;194835;78546;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2009-06-30 00:00:00;2009;2;145311,6892;201528,0248;152778,627;202223300;exceção;0,003461;144768;200774;152207;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2009-09-30 00:00:00;2009;3;231343,0316;204707,0898;243157,3606;202223300;exceção;0,003461;230475;203939;242245;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2009-12-31 00:00:00;2009;4;315184,5191;207426,8888;334586,3732;202223300;exceção;0,003461;314001;206648;333330;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2010-03-31 00:00:00;2010;1;92059,04273;270920,8842;102934,8608;202223300;exceção;0,003461;91722;269929;102558;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2010-06-30 00:00:00;2010;2;179099,5684;278211,4992;198295,1161;202223300;exceção;0,003461;178460;277218;197587;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2010-09-30 00:00:00;2010;3;275146,7716;291261,9849;306309,4739;202223300;exceção;0,003461;274187;290246;305241;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2010-12-31 00:00:00;2010;4;391951,0661;301468,7114;425757,5279;202223300;exceção;0,003461;390624;300448;424316;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2011-03-31 00:00:00;2011;1;102424,8383;301900,7902;108126,6452;202223300;exceção;0,003461;102087;300905;107770;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2011-06-30 00:00:00;2011;2;209072,9395;305138,5772;221777,6828;202223300;exceção;0,003461;208386;304136;221049;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2011-09-30 00:00:00;2011;3;321253,0065;306238,3522;346853,9653;202223300;exceção;0,003461;320212;305246;345730;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2011-12-31 00:00:00;2011;4;433038,3363;304347,2622;466585,2763;202223300;exceção;0,003461;431645;303368;465084;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2012-03-31 00:00:00;2012;1;104767,7575;305364,7974;113134,4111;202223300;exceção;0,003461;104434;304392;112774;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2012-06-30 00:00:00;2012;2;207643,8281;306768,7009;219653,0063;202223300;exceção;0,003461;207001;305819;218973;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2012-09-30 00:00:00;2012;3;324044,2074;314978,2873;339585,3549;202223300;exceção;0,003461;323082;314043;338577;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2012-12-31 00:00:00;2012;4;443754,6118;345996,3271;471311,8769;202223300;exceção;0,003461;442446;344976;469922;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2013-03-31 00:00:00;2013;1;113779,3506;355502,426;119100,8949;202223300;exceção;0,003461;113447;354464;118753;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2013-06-30 00:00:00;2013;2;231056,7527;378128,1518;240644,4196;202223300;exceção;0,003461;230390;377037;239950;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2013-09-30 00:00:00;2013;3;360666,4956;391389,0836;375373,9468;202223300;exceção;0,003461;359650;390286;374316;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
ETER;61.092.037/0001-81;indústria de outros produtos de minerais não metálicos;construção;2013-12-31 00:00:00;2013;4;487894,3338;398254,6075;509934,2428;202223300;exceção;0,003461;486546;397154;508525;2022240;Metalurgia, siderurgia e produtos de minerais não-metálicos
